DATA SET,DATE,PLAYER FULL NAME,POSITION,OWN TEAM,OPP TEAM,VENUE (R/H),MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS
2014-2015 Regular Season,3/12/2015,Damjan Rudez,SF,Indiana,Milwaukee,H,12.7,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0
2014-2015 Regular Season,3/12/2015,Lavoy Allen,PF,Indiana,Milwaukee,H,14.4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
2014-2015 Regular Season,3/12/2015,CJ Watson,PG,Indiana,Milwaukee,H,22.8,2,4,2,3,4,4,0,1,1,4,3,1,2,0,10
2014-2015 Regular Season,3/12/2015,Jeff Green,SF,Memphis,Washington,R,21.6,3,8,1,3,1,2,0,6,6,3,2,1,2,0,8
2014-2015 Regular Season,3/12/2015,JaMychal Green,PF,Memphis,Washington,R,32.8,6,11,0,1,1,2,2,4,6,1,4,0,3,1,13
2014-2015 Regular Season,3/12/2015,Kosta Koufos,C,Memphis,Washington,R,24.1,5,8,0,0,0,0,2,2,4,1,5,1,1,1,10
2014-2015 Regular Season,3/12/2015,Courtney Lee,SG,Memphis,Washington,R,24.1,3,10,0,2,3,3,2,0,2,2,1,0,1,0,9
2014-2015 Regular Season,3/12/2015,Beno Udrih,PG,Memphis,Washington,R,25.9,2,7,0,2,4,4,0,2,2,5,0,0,2,0,8
2014-2015 Regular Season,3/12/2015,Nick Calathes,SG,Memphis,Washington,R,28.1,1,9,1,3,1,2,1,6,7,3,1,0,2,0,4
2014-2015 Regular Season,3/12/2015,Jon Leuer,PF,Memphis,Washington,R,16.9,4,8,0,1,1,2,2,2,4,0,4,0,2,0,9
2014-2015 Regular Season,3/12/2015,Vince Carter,SG,Memphis,Washington,R,8.8,2,5,1,4,0,0,0,1,1,0,0,0,0,0,5
2014-2015 Regular Season,3/12/2015,Jarnell Stokes,PF,Memphis,Washington,R,22.1,4,6,0,0,5,9,4,4,8,1,4,3,3,1,13
2014-2015 Regular Season,3/12/2015,Jordan Adams,SG,Memphis,Washington,R,20.3,1,5,0,2,2,2,0,0,0,1,5,3,2,0,4
2014-2015 Regular Season,3/12/2015,Russ Smith,PG,Memphis,Washington,R,15.5,0,3,0,1,4,4,1,0,1,1,3,1,3,0,4
2014-2015 Regular Season,3/12/2015,Paul Pierce,SF,Washington,Memphis,H,23.6,6,7,3,4,2,2,0,0,0,1,1,1,0,0,17
2014-2015 Regular Season,3/12/2015,Drew Gooden,PF,Washington,Memphis,H,27.4,4,9,0,1,5,6,2,3,5,3,3,1,0,0,13
2014-2015 Regular Season,3/12/2015,Marcin Gortat,C,Washington,Memphis,H,39.7,10,16,0,0,2,4,2,7,9,2,2,3,0,3,22
2014-2015 Regular Season,3/12/2015,Bradley Beal,SG,Washington,Memphis,H,26.8,4,11,0,3,1,2,0,3,3,4,3,1,3,0,9
2014-2015 Regular Season,3/12/2015,John Wall,PG,Washington,Memphis,H,29.9,8,11,1,2,4,5,0,7,7,6,1,1,2,2,21
2014-2015 Regular Season,3/12/2015,Otto Porter,SF,Washington,Memphis,H,27.8,2,10,0,2,2,4,4,2,6,1,3,2,2,0,6
2014-2015 Regular Season,3/12/2015,Rasual Butler,SF,Washington,Memphis,H,9.7,1,3,1,3,0,0,0,0,0,0,1,0,0,0,3
2014-2015 Regular Season,3/12/2015,Kevin Seraphin,C,Washington,Memphis,H,6.6,1,1,0,0,0,0,1,1,2,1,3,0,1,0,2
2014-2015 Regular Season,3/12/2015,Ramon Sessions,PG,Washington,Memphis,H,26.8,3,7,0,1,3,4,0,6,6,6,1,1,1,0,9
2014-2015 Regular Season,3/12/2015,DeJuan Blair,PF,Washington,Memphis,H,10.4,0,2,0,0,0,0,1,2,3,1,3,0,1,0,0
2014-2015 Regular Season,3/12/2015,Martell Webster,SF,Washington,Memphis,H,7.5,0,2,0,1,1,2,0,1,1,0,1,0,1,0,1
2014-2015 Regular Season,3/12/2015,Toure Murry,PG,Washington,Memphis,H,3.9,1,1,0,0,2,2,0,0,0,0,2,1,2,0,4
2014-2015 Regular Season,3/12/2015,Trevor Ariza,SF,Houston,Utah,R,30.5,1,4,1,3,1,2,1,2,3,1,4,1,2,0,4
2014-2015 Regular Season,3/12/2015,Terrence Jones,PF,Houston,Utah,R,23.3,4,9,1,1,2,2,2,8,10,0,1,2,1,0,11
2014-2015 Regular Season,3/12/2015,Donatas Motiejunas,PF,Houston,Utah,R,23.6,6,12,1,4,0,2,2,1,3,1,2,0,0,0,13
2014-2015 Regular Season,3/12/2015,James Harden,SG,Houston,Utah,R,34,3,13,0,5,9,13,2,2,4,7,1,3,3,0,15
2014-2015 Regular Season,3/12/2015,Patrick Beverley,PG,Houston,Utah,R,23.3,4,8,1,4,0,0,1,0,1,1,4,0,0,0,9
2014-2015 Regular Season,3/12/2015,Jason Terry,SG,Houston,Utah,R,19.2,1,4,1,4,0,0,0,1,1,3,2,0,0,0,3
2014-2015 Regular Season,3/12/2015,Josh Smith,PF,Houston,Utah,R,14.8,3,8,1,5,0,0,0,2,2,1,1,0,0,1,7
2014-2015 Regular Season,3/12/2015,Corey Brewer,SF,Houston,Utah,R,32.3,10,15,1,4,4,5,0,5,5,0,2,1,3,0,25
2014-2015 Regular Season,3/12/2015,Joey Dorsey,PF,Houston,Utah,R,16,2,3,0,0,0,0,0,4,4,0,4,0,0,1,4
2014-2015 Regular Season,3/12/2015,Pablo Prigioni,PG,Houston,Utah,R,12,0,1,0,1,0,0,0,1,1,4,1,0,0,0,0
2014-2015 Regular Season,3/12/2015,KJ McDaniels,SG,Houston,Utah,R,5.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,Nick Johnson,SG,Houston,Utah,R,5.5,0,1,0,1,0,0,0,2,2,1,0,1,0,0,0
2014-2015 Regular Season,3/12/2015,Gordon Hayward,SF,Utah,Houston,H,31.4,10,17,3,4,6,10,0,4,4,7,2,1,3,1,29
2014-2015 Regular Season,3/12/2015,Derrick Favors,PF,Utah,Houston,H,29,5,10,0,1,0,1,2,6,8,4,4,0,1,4,10
2014-2015 Regular Season,3/12/2015,Rudy Gobert,C,Utah,Houston,H,35.6,8,11,0,0,3,3,12,10,22,2,2,0,1,4,19
2014-2015 Regular Season,3/12/2015,Rodney Hood,SG,Utah,Houston,H,32.7,8,16,3,8,1,2,0,1,1,2,1,1,1,0,20
2014-2015 Regular Season,3/12/2015,Dante Exum,PG,Utah,Houston,H,33.8,4,12,2,9,0,0,2,3,5,1,1,0,2,1,10
2014-2015 Regular Season,3/12/2015,Elijah Millsap,SG,Utah,Houston,H,11.6,1,5,0,2,0,0,1,1,2,2,5,1,1,0,2
2014-2015 Regular Season,3/12/2015,Trey Burke,PG,Utah,Houston,H,22.4,0,8,0,3,0,0,1,1,2,3,1,0,2,0,0
2014-2015 Regular Season,3/12/2015,Trevor Booker,PF,Utah,Houston,H,17.5,4,5,1,2,0,1,3,4,7,2,1,1,0,0,9
2014-2015 Regular Season,3/12/2015,Joe Ingles,SF,Utah,Houston,H,24.8,4,8,2,4,0,0,1,5,6,0,1,1,1,0,10
2014-2015 Regular Season,3/12/2015,Jeremy Evans,SF,Utah,Houston,H,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,Bryce Cotton,G,Utah,Houston,H,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,Jerrelle Benimon,F,Utah,Houston,H,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,LeBron James,SF,Cleveland,San Antonio,R,43.7,10,20,3,6,8,10,0,5,5,7,2,2,3,1,31
2014-2015 Regular Season,3/12/2015,Kevin Love,PF,Cleveland,San Antonio,R,32.8,2,10,2,4,2,2,2,3,5,2,0,0,0,0,8
2014-2015 Regular Season,3/12/2015,Timofey Mozgov,C,Cleveland,San Antonio,R,23.5,4,7,0,0,2,4,4,2,6,1,1,0,2,0,10
2014-2015 Regular Season,3/12/2015,J.R. Smith,SG,Cleveland,San Antonio,R,29.8,2,6,2,5,0,0,0,3,3,3,3,0,3,0,6
2014-2015 Regular Season,3/12/2015,Kyrie Irving,PG,Cleveland,San Antonio,R,46.6,20,32,7,7,10,10,1,2,3,5,3,4,2,0,57
2014-2015 Regular Season,3/12/2015,Iman Shumpert,SG,Cleveland,San Antonio,R,28,1,6,0,3,0,0,0,6,6,0,5,1,2,1,2
2014-2015 Regular Season,3/12/2015,Tristan Thompson,PF,Cleveland,San Antonio,R,29.6,5,9,0,0,2,2,4,5,9,0,3,0,0,0,12
2014-2015 Regular Season,3/12/2015,James Jones,SF,Cleveland,San Antonio,R,19.7,0,1,0,1,2,2,0,0,0,0,4,0,0,0,2
2014-2015 Regular Season,3/12/2015,Matthew Dellavedova,SG,Cleveland,San Antonio,R,11.4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2014-2015 Regular Season,3/12/2015,Kawhi Leonard,SF,San Antonio,Cleveland,H,44.2,9,14,1,3,5,8,3,6,9,7,5,1,3,1,24
2014-2015 Regular Season,3/12/2015,Tim Duncan,PF,San Antonio,Cleveland,H,42.4,7,11,0,0,4,5,3,8,11,8,5,1,3,4,18
2014-2015 Regular Season,3/12/2015,Tiago Splitter,C,San Antonio,Cleveland,H,22.2,3,6,0,0,3,4,1,0,1,1,4,1,2,0,9
2014-2015 Regular Season,3/12/2015,Danny Green,SG,San Antonio,Cleveland,H,36.3,7,13,5,10,5,5,0,4,4,1,4,2,1,4,24
2014-2015 Regular Season,3/12/2015,Tony Parker,PG,San Antonio,Cleveland,H,42.9,15,23,0,1,1,3,0,5,5,6,3,1,4,0,31
2014-2015 Regular Season,3/12/2015,Manu Ginobili,SG,San Antonio,Cleveland,H,9.8,0,1,0,1,0,0,0,2,2,2,1,0,0,0,0
2014-2015 Regular Season,3/12/2015,Boris Diaw,PF,San Antonio,Cleveland,H,23.6,4,8,0,3,1,2,1,2,3,1,3,0,0,0,9
2014-2015 Regular Season,3/12/2015,Marco Belinelli,SG,San Antonio,Cleveland,H,22.4,2,7,0,4,0,0,1,4,5,0,1,0,0,0,4
2014-2015 Regular Season,3/12/2015,Patty Mills,PG,San Antonio,Cleveland,H,13.5,2,3,2,3,0,0,0,1,1,2,0,0,0,0,6
2014-2015 Regular Season,3/12/2015,Matt Bonner,PF,San Antonio,Cleveland,H,7.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,Cory Joseph,PG,San Antonio,Cleveland,H,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/12/2015,Lance Thomas,SF-PF,New York,LA Lakers,R,16.6,3,6,0,0,0,0,0,2,2,0,2,1,0,0,6
2014-2015 Regular Season,3/12/2015,Lou Amundson,PF,New York,LA Lakers,R,19.5,2,6,0,0,0,0,1,3,4,5,1,1,0,2,4
2014-2015 Regular Season,3/12/2015,Andrea Bargnani,C,New York,LA Lakers,R,32.7,4,10,0,1,8,11,0,2,2,2,1,0,0,0,16
2014-2015 Regular Season,3/12/2015,Alexey Shved,SG,New York,LA Lakers,R,33.4,5,13,1,5,3,4,1,10,11,6,2,0,1,0,14
2014-2015 Regular Season,3/12/2015,Langston Galloway,PG,New York,LA Lakers,R,25.6,5,7,2,3,0,0,1,1,2,4,2,2,3,1,12
2014-2015 Regular Season,3/12/2015,Cleanthony Early,SF,New York,LA Lakers,R,23.6,4,6,1,1,2,2,0,3,3,0,4,0,1,2,11
2014-2015 Regular Season,3/12/2015,Cole Aldrich,C,New York,LA Lakers,R,19.7,2,4,0,0,1,2,0,2,2,2,1,1,1,2,5
2014-2015 Regular Season,3/12/2015,Jason Smith,C,New York,LA Lakers,R,23.8,2,7,0,1,4,4,1,2,3,2,3,0,0,1,8
2014-2015 Regular Season,3/12/2015,Tim Hardaway Jr.,SG,New York,LA Lakers,R,31.3,8,14,5,7,1,1,0,3,3,2,1,0,1,0,22
2014-2015 Regular Season,3/12/2015,Shane Larkin,PG,New York,LA Lakers,R,13.9,1,4,0,0,1,2,0,1,1,4,2,0,1,1,3
2014-2015 Regular Season,3/12/2015,Wesley Johnson,SF,LA Lakers,New York,H,32.8,2,10,0,5,0,0,1,2,3,0,4,2,2,2,4
2014-2015 Regular Season,3/12/2015,Jordan Hill,C,LA Lakers,New York,H,28.8,8,14,1,1,2,3,3,7,10,1,3,0,2,1,19
2014-2015 Regular Season,3/12/2015,Tarik Black,PF,LA Lakers,New York,H,25.1,5,6,0,0,0,0,3,8,11,1,6,0,1,0,10
2014-2015 Regular Season,3/12/2015,Wayne Ellington,SG,LA Lakers,New York,H,28.1,4,13,2,5,1,2,0,2,2,2,0,0,0,0,11
2014-2015 Regular Season,3/12/2015,Jordan Clarkson,PG,LA Lakers,New York,H,27.8,4,12,2,4,1,2,1,3,4,1,2,0,2,0,11
2014-2015 Regular Season,3/12/2015,Jeremy Lin,PG,LA Lakers,New York,H,22.4,4,9,0,1,6,6,2,0,2,7,1,0,3,1,14
2014-2015 Regular Season,3/12/2015,Carlos Boozer,PF,LA Lakers,New York,H,19.2,5,12,0,0,1,1,0,7,7,2,2,1,2,0,11
2014-2015 Regular Season,3/12/2015,Ed Davis,PF,LA Lakers,New York,H,22.7,3,7,0,0,1,3,5,5,10,1,4,3,0,0,7
2014-2015 Regular Season,3/12/2015,Jabari Brown,G,LA Lakers,New York,H,17.6,3,6,0,2,1,4,0,2,2,1,1,0,1,0,7
2014-2015 Regular Season,3/12/2015,Ryan Kelly,PF,LA Lakers,New York,H,15.5,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0
2014-2015 Regular Season,3/13/2015,Tony Snell,SF,Chicago,Charlotte,R,36.2,5,12,5,9,2,2,0,4,4,1,1,1,1,0,17
2014-2015 Regular Season,3/13/2015,Joakim Noah,C,Chicago,Charlotte,R,24.2,0,3,0,0,1,2,1,5,6,6,5,0,2,0,1
2014-2015 Regular Season,3/13/2015,Pau Gasol,PF,Chicago,Charlotte,R,36.3,7,15,1,1,3,4,1,7,8,3,2,0,4,2,18
2014-2015 Regular Season,3/13/2015,Mike Dunleavy,SF,Chicago,Charlotte,R,25.6,1,4,1,2,0,0,0,1,1,1,3,1,0,1,3
2014-2015 Regular Season,3/13/2015,Aaron Brooks,PG,Chicago,Charlotte,R,34.5,9,17,3,7,3,5,0,2,2,4,3,0,1,0,24
2014-2015 Regular Season,3/13/2015,Nikola Mirotic,PF,Chicago,Charlotte,R,34.9,5,15,2,8,3,4,2,7,9,3,3,1,1,2,15
2014-2015 Regular Season,3/13/2015,Kirk Hinrich,SG,Chicago,Charlotte,R,13.5,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0
2014-2015 Regular Season,3/13/2015,Doug McDermott,SF,Chicago,Charlotte,R,22.4,4,6,3,4,2,2,0,5,5,0,3,0,1,0,13
2014-2015 Regular Season,3/13/2015,E'Twaun Moore,SG,Chicago,Charlotte,R,11.8,0,5,0,1,0,0,0,1,1,0,1,1,0,0,0
2014-2015 Regular Season,3/13/2015,Nazr Mohammed,C,Chicago,Charlotte,R,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/13/2015,Michael Kidd-Gilchrist,SF,Charlotte,Chicago,H,37.1,5,17,0,0,3,3,3,4,7,0,0,3,0,2,13
2014-2015 Regular Season,3/13/2015,Marvin Williams,PF,Charlotte,Chicago,H,39.1,4,10,4,8,0,0,2,5,7,0,4,1,0,0,12
2014-2015 Regular Season,3/13/2015,Bismack Biyombo,C,Charlotte,Chicago,H,21.7,2,4,0,0,6,6,6,4,10,1,5,0,1,1,10
2014-2015 Regular Season,3/13/2015,Gerald Henderson,SG,Charlotte,Chicago,H,33.6,5,13,1,2,9,9,1,6,7,3,0,0,1,0,20
2014-2015 Regular Season,3/13/2015,Mo Williams,PG,Charlotte,Chicago,H,32.2,6,15,2,6,4,4,0,5,5,2,1,0,6,0,18
2014-2015 Regular Season,3/13/2015,Kemba Walker,PG,Charlotte,Chicago,H,28.5,4,14,0,3,2,2,0,8,8,7,0,0,1,1,10
2014-2015 Regular Season,3/13/2015,Lance Stephenson,SG,Charlotte,Chicago,H,21.6,3,10,0,0,2,5,1,3,4,2,2,0,3,0,8
2014-2015 Regular Season,3/13/2015,Jason Maxiell,PF,Charlotte,Chicago,H,25.1,4,6,0,0,2,4,4,3,7,0,5,0,0,3,10
2014-2015 Regular Season,3/13/2015,Noah Vonleh,PF,Charlotte,Chicago,H,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015 Regular Season,3/13/2015,Rudy Gay,SF,Sacramento,Philadelphia,R,39.9,7,17,1,5,9,10,1,3,4,3,0,1,4,1,24
2014-2015 Regular Season,3/13/2015,Carl Landry,PF,Sacramento,Philadelphia,R,12,3,4,0,0,0,0,0,3,3,0,3,0,1,0,6
2014-2015 Regular Season,3/13/2015,DeMarcus Cousins,C,Sacramento,Philadelphia,R,40.2,12,24,0,0,15,20,9,15,24,1,2,2,3,1,39
2014-2015 Regular Season,3/13/2015,Ben McLemore,SG,Sacramento,Philadelphia,R,30.7,2,7,0,1,0,0,0,2,2,2,2,1,3,1,4
2014-2015 Regular Season,3/13/2015,Ray McCallum,PG,Sacramento,Philadelphia,R,30.6,4,12,1,3,0,0,1,0,1,8,4,0,3,0,9
2014-2015 Regular Season,3/13/2015,Derrick Williams,PF,Sacramento,Philadelphia,R,30.6,5,9,2,5,3,4,2,1,3,0,0,1,0,0,15
2014-2015 Regular Season,3/13/2015,Omri Casspi,SF,Sacramento,Philadelphia,R,12.8,0,1,0,0,2,2,0,1,1,1,1,0,2,0,2
2014-2015 Regular Season,3/13/2015,Andre Miller,PG,Sacramento,Philadelphia,R,23.7,1,10,0,0,2,2,2,5,7,6,4,3,1,0,4
2014-2015 Regular Season,3/13/2015,Jason Thompson,PF,Sacramento,Philadelphia,R,19.6,1,3,0,0,2,2,1,4,5,1,4,1,0,1,4
2014-2015 Regular Season,3/13/2015,Robert Covington,SF,Philadelphia,Sacramento,H,28.6,8,17,6,12,2,3,0,2,2,2,2,3,1,1,24
2014-2015 Regular Season,3/13/2015,Luc Mbah a Moute,PF,Philadelphia,Sacramento,H,29.8,5,11,0,2,0,0,1,4,5,4,1,1,1,0,10
2014-2015 Regular Season,3/13/2015,Nerlens Noel,PF,Philadelphia,Sacramento,H,28.5,7,13,0,0,2,2,4,8,12,4,4,1,1,1,16
2014-2015 Regular Season,3/13/2015,JaKarr Sampson,SF,Philadelphia,Sacramento,H,16.6,4,6,0,1,2,3,1,1,2,3,2,0,1,0,10
2014-2015 Regular Season,3/13/2015,Isaiah Canaan,PG,Philadelphia,Sacramento,H,23,3,9,1,7,0,0,0,1,1,5,3,0,2,0,7
2014-2015 Regular Season,3/13/2015,Jerami Grant,SF,Philadelphia,Sacramento,H,28.8,5,7,0,2,3,6,0,2,2,1,4,2,1,4,13
2014-2015 Regular Season,3/13/2015,Hollis Thompson,SG,Philadelphia,Sacramento,H,22.4,4,9,2,5,0,1,1,1,2,2,2,2,3,1,10
2014-2015 Regular Season,3/13/2015,Ish Smith,PG,Philadelphia,Sacramento,H,24.6,3,11,0,2,4,6,0,5,5,9,2,1,3,0,10
2014-2015 Regular Season,3/13/2015,Thomas Robinson,PF,Philadelphia,Sacramento,H,20.5,2,7,0,1,2,2,5,6,11,0,3,0,1,1,6
2014-2015 Regular Season,3/13/2015,Furkan Aldemir,PF,Philadelphia,Sacramento,H,5.7,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0
2014-2015 Regular Season,3/13/2015,Henry Sims,C,Philadelphia,Sacramento,H,11.6,4,5,0,0,0,0,2,2,4,0,3,1,0,0,8
2014-2015 Regular Season,3/13/2015,Tobias Harris,SF,Orlando,Boston,R,38.3,6,12,2,5,2,3,0,4,4,3,2,1,1,0,16
2014-2015 Regular Season,3/13/2015,Dewayne Dedmon,C,Orlando,Boston,R,25.2,2,3,0,0,1,2,4,4,8,0,3,0,3,1,5
2014-2015 Regular Season,3/13/2015,Nikola Vucevic,C,Orlando,Boston,R,37,7,17,0,0,2,2,3,8,11,3,3,2,0,0,16
2014-2015 Regular Season,3/13/2015,Victor Oladipo,PG,Orlando,Boston,R,36.1,5,14,0,4,1,2,0,6,6,4,5,2,4,0,11
2014-2015 Regular Season,3/13/2015,Elfrid Payton,PG,Orlando,Boston,R,33.7,7,16,2,3,4,15,1,4,5,9,1,1,5,1,20
2014-2015 Regular Season,3/13/2015,Luke Ridnour,PG,Orlando,Boston,R,16.7,2,4,1,2,0,0,0,1,1,1,3,0,2,1,5
2014-2015 Regular Season,3/13/2015,Aaron Gordon,PF,Orlando,Boston,R,19.8,4,8,1,3,2,2,2,6,8,0,1,1,2,1,11
2014-2015 Regular Season,3/13/2015,Maurice Harkless,SF,Orlando,Boston,R,25.7,1,4,0,2,2,2,0,7,7,0,3,2,1,0,4
2014-2015 Regular Season,3/13/2015,Channing Frye,PF,Orlando,Boston,R,7.7,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
2014-2015 Regular Season,3/13/2015,Evan Turner,SG,Boston,Orlando,H,33.4,12,20,1,3,5,5,0,5,5,4,4,2,3,0,30
2014-2015 Regular Season,3/13/2015,Brandon Bass,PF,Boston,Orlando,H,30.6,4,6,0,0,0,1,2,5,7,0,1,0,0,2,8
2014-2015 Regular Season,3/13/2015,Tyler Zeller,C,Boston,Orlando,H,19.4,2,8,0,0,1,2,4,2,6,1,2,0,0,0,5
2014-2015 Regular Season,3/13/2015,Avery Bradley,SG,Boston,Orlando,H,36.4,4,16,2,7,0,0,0,4,4,1,4,1,4,0,10
2014-2015 Regular Season,3/13/2015,Marcus Smart,PG,Boston,Orlando,H,26,2,8,1,3,2,4,3,3,6,2,1,0,1,0,7
2014-2015 Regular Season,3/13/2015,Phil Pressey,PG,Boston,Orlando,H,27.1,4,5,0,0,2,4,0,4,4,10,4,2,3,1,10
2014-2015 Regular Season,3/13/2015,Jae Crowder,SF,Boston,Orlando,H,20.9,2,7,2,4,0,0,0,6,6,0,2,0,0,0,6
2014-2015 Regular Season,3/13/2015,Kelly Olynyk,C,Boston,Orlando,H,20,5,8,3,5,0,2,1,4,5,0,3,1,2,0,13
2014-2015 Regular Season,3/13/2015,Gigi Datome,SF,Boston,Orlando,H,7,1,3,1,2,0,0,0,1,1,0,0,0,1,0,3
2014-2015 Regular Season,3/13/2015,Jonas Jerebko,PF,Boston,Orlando,H,14.9,0,3,0,1,0,0,0,3,3,1,1,0,2,1,0
2014-2015 Regular Season,3/13/2015,James Young,SG,Boston,Orlando,H,4.4,1,2,0,1,1,2,0,0,0,0,1,1,0,0,3
2014-2015 Regular Season,3/13/2015,Luol Deng,SF,Miami,Toronto,R,34.7,3,11,0,3,2,2,2,4,6,3,2,1,2,0,8
2014-2015 Regular Season,3/13/2015,Henry Walker,SG,Miami,Toronto,R,22.4,3,12,2,9,0,0,0,2,2,2,3,4,0,0,8
2014-2015 Regular Season,3/13/2015,Hassan Whiteside,C,Miami,Toronto,R,24.5,4,6,0,0,1,4,2,10,12,0,3,1,3,3,9
2014-2015 Regular Season,3/13/2015,Dwyane Wade,SG,Miami,Toronto,R,32.8,9,13,1,2,6,8,0,3,3,4,1,1,5,1,25
2014-2015 Regular Season,3/13/2015,Goran Dragic,SG,Miami,Toronto,R,38.7,8,17,0,4,2,2,0,3,3,5,2,2,2,0,18
2014-2015 Regular Season,3/13/2015,Michael Beasley,F,Miami,Toronto,R,25.6,4,10,1,2,2,2,2,7,9,1,4,1,2,0,11
2014-2015 Regular Season,3/13/2015,Mario Chalmers,PG,Miami,Toronto,R,30.2,3,5,1,1,1,2,0,3,3,3,4,0,3,0,8
2014-2015 Regular Season,3/13/2015,Chris Andersen,C,Miami,Toronto,R,18.7,0,2,0,1,2,2,1,4,5,2,1,0,1,1,2
2014-2015 Regular Season,3/13/2015,Tyler Johnson,SG,Miami,Toronto,R,12.5,1,3,0,1,1,2,0,1,1,1,2,1,2,0,3
2014-2015 Regular Season,3/13/2015,Terrence Ross,SF,Toronto,Miami,H,20.3,3,8,3,7,0,0,0,2,2,0,2,0,0,1,9
2014-2015 Regular Season,3/13/2015,Amir Johnson,PF,Toronto,Miami,H,25.5,5,8,0,0,3,5,0,3,3,2,3,1,1,1,13
2014-2015 Regular Season,3/13/2015,Tyler Hansbrough,PF,Toronto,Miami,H,26.7,1,1,0,0,1,2,0,5,5,1,2,1,0,0,3
2014-2015 Regular Season,3/13/2015,DeMar DeRozan,SG,Toronto,Miami,H,38.1,3,12,0,1,12,13,3,3,6,6,4,0,3,0,18
2014-2015 Regular Season,3/13/2015,Kyle Lowry,PG,Toronto,Miami,H,37.1,7,12,5,8,0,0,1,7,8,8,3,7,4,1,19
2014-2015 Regular Season,3/13/2015,Patrick Patterson,PF,Toronto,Miami,H,22.3,3,7,0,3,0,0,0,5,5,2,4,0,2,1,6
2014-2015 Regular Season,3/13/2015,James Johnson,PF,Toronto,Miami,H,12.6,3,5,0,0,1,3,0,5,5,1,2,2,1,1,7
2014-2015 Regular Season,3/13/2015,Greivis Vasquez,PG,Toronto,Miami,H,25.8,5,11,2,6,0,0,0,1,1,2,1,0,4,0,12
2014-2015 Regular Season,3/13/2015,Lou Williams,SG,Toronto,Miami,H,22.8,4,12,2,8,4,6,3,1,4,2,0,0,2,0,14
2014-2015 Regular Season,3/13/2015,Charles Hayes,C,Toronto,Miami,H,9,0,3,0,0,1,2,2,2,4,2,1,1,0,0,1
2014-2015 Regular Season,3/13/2015,Andrew Wiggins,SG,Minnesota,Oklahoma City,R,37.6,4,13,0,2,11,12,3,2,5,1,1,0,2,0,19
2014-2015 Regular Season,3/13/2015,Adreian Payne,PF,Minnesota,Oklahoma City,R,19.7,3,8,0,0,0,0,1,0,1,0,2,0,0,0,6
2014-2015 Regular Season,3/13/2015,Gorgui Dieng,C,Minnesota,Oklahoma City,R,42.4,7,10,0,0,7,8,4,10,14,3,3,2,6,3,21
2014-2015 Regular Season,3/13/2015,Kevin Martin,SG,Minnesota,Oklahoma City,R,27,6,14,1,5,1,2,0,2,2,1,1,1,2,0,14
2014-2015 Regular Season,3/13/2015,Ricky Rubio,PG,Minnesota,Oklahoma City,R,22.1,3,8,1,2,0,0,0,1,1,4,1,2,3,0,7
2014-2015 Regular Season,3/13/2015,Justin Hamilton,C,Minnesota,Oklahoma City,R,33.9,6,10,0,0,5,5,4,6,10,3,5,3,2,3,17
2014-2015 Regular Season,3/13/2015,Gary Neal,SG,Minnesota,Oklahoma City,R,19.2,2,8,0,0,0,0,0,2,2,1,1,0,1,0,4
2014-2015 Regular Season,3/13/2015,Zach LaVine,PG,Minnesota,Oklahoma City,R,25.8,2,5,1,2,4,4,0,4,4,7,3,0,4,0,9
2014-2015 Regular Season,3/13/2015,Lorenzo Brown,G,Minnesota,Oklahoma City,R,1.9,1,1,0,0,0,0,1,1,2,0,1,0,0,0,2
2014-2015 Regular Season,3/13/2015,Chase Budinger,SF,Minnesota,Oklahoma City,R,10.4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2014-2015 Regular Season,3/13/2015,Dion Waiters,SG,Oklahoma City,Minnesota,H,24.4,3,12,2,4,4,4,0,0,0,1,3,0,0,0,12
2014-2015 Regular Season,3/13/2015,Mitch McGary,PF,Oklahoma City,Minnesota,H,22.4,6,8,0,0,0,0,0,2,2,2,2,0,0,0,12
2014-2015 Regular Season,3/13/2015,Enes Kanter,C,Oklahoma City,Minnesota,H,32.8,10,19,0,0,3,3,9,6,15,1,2,2,4,0,23
